fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
76,EXT.MR.WLT2.TGGR04-2.P005,,,,,,,,,,,,,,,,630233.6457563493,9314167.628522633,EXT.MR.WLT2.TGGR04-2.P005,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8F75A35FB5F1D65C797BDA444F709364-001|RULE:AI-ANNOTATION-ASSIGN-001,3baf344f70e722413c7d28508dd96d58501f696cdc2d62e5351ba9777b9e942a,A5A41,EXT POLE FDT 1,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3baf344f70e722413c7d28508dd96d58501f696cdc2d62e5351ba9777b9e942a"",""max_displacement_m"":0.0}]",,,,,,
77,MR.TGGR04-2.P049,,,,,,,,,,,,,,,,629443.2922528335,9313889.808814218,MR.TGGR04-2.P049,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,7d7d06f7ff1b989c268acf13e185c51ad9b80fb98277ec6dc62bbe7b910d0fbf,A5D7B,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7d7d06f7ff1b989c268acf13e185c51ad9b80fb98277ec6dc62bbe7b910d0fbf"",""max_displacement_m"":0.0}]",,,,,,
78,MR.TGGR04-2.P055,,,,,,,,,,,,,,,,629376.5972826617,9313930.781068439,MR.TGGR04-2.P055,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,4d2bdd95f4cc7bee453ef50009e4a98af5fbef1b1fb4d97b36d994d6a0e70ba3,A5DA5,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4d2bdd95f4cc7bee453ef50009e4a98af5fbef1b1fb4d97b36d994d6a0e70ba3"",""max_displacement_m"":0.0}]",,,,,,
79,MR.TGGR04-2.P024,,,,,,,,,,,,,,,,630020.7916363698,9314000.99289802,MR.TGGR04-2.P024,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,dbfe4f0ee26693287fb239c88b8caa502a4239c4eb6859826379c9809e753e43,A5D12,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""dbfe4f0ee26693287fb239c88b8caa502a4239c4eb6859826379c9809e753e43"",""max_displacement_m"":0.0}]",,,,,,
80,MR.TGGR04-2.P012,,,,,,,,,,,,,,,,629892.6609592598,9314075.532263901,MR.TGGR04-2.P012,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,0e7a0eb41b2d674224b43ba8650c8bce469a49883f58de92ef1e2a516ca5d6b2,A5CCC,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0e7a0eb41b2d674224b43ba8650c8bce469a49883f58de92ef1e2a516ca5d6b2"",""max_displacement_m"":0.0}]",,,,,,
81,MR.TGGR04-2.P060,,,,,,,,,,,,,,,,629369.4497328495,9313992.214280315,MR.TGGR04-2.P060,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,1c051ef36669362b6804aea21e8e131327f7608652ad99ce7c660d1f23671bb7,A5DC1,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1c051ef36669362b6804aea21e8e131327f7608652ad99ce7c660d1f23671bb7"",""max_displacement_m"":0.0}]",,,,,,
82,MR.TGGR04-1.P027,,,,,,,,,,,,,,,,630144.1150118469,9314461.25536266,MR.TGGR04-1.P027,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,4bbfeaae9ec33e04865b2281875c1913061f22db371e2a2d29604b452aaa1352,A5ADB,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4bbfeaae9ec33e04865b2281875c1913061f22db371e2a2d29604b452aaa1352"",""max_displacement_m"":0.0}]",,,,,,
83,MR.TGGR04-1.P024,,,,,,,,,,,,,,,,630284.4608070004,9314572.280157741,MR.TGGR04-1.P024,DWG_DERIVED:AI-ANNOTATION-OBSERVED_9DDCA31EB0538363B8D5538CD30CA3B0-001|RULE:AI-ANNOTATION-ASSIGN-001,8697ac925f118607d32e3de2d83ff8aa83a89bf78e7748e087464c5d2405a9c1,A5B21,NEW POLE 7M 2.5INCH FDT 1,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8697ac925f118607d32e3de2d83ff8aa83a89bf78e7748e087464c5d2405a9c1"",""max_displacement_m"":0.0}]",,,,,,
84,MR.TGGR04-2.P044,,,,,,,,,,,,,,,,629624.5242179952,9313891.609824471,MR.TGGR04-2.P044,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,67e8d3062747f76bb709aa94d75142c9896b6930ec9228bc9823a71f346940eb,A5E46,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""67e8d3062747f76bb709aa94d75142c9896b6930ec9228bc9823a71f346940eb"",""max_displacement_m"":0.0}]",,,,,,
85,MR.TGGR04-1.P006,,,,,,,,,,,,,,,,630252.9872406527,9314327.503832325,MR.TGGR04-1.P006,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,7e84e1f0e7d895f8b2f5b6d23295bbd13f6404d5eccac011ee7af5fca9a489cb,A5A64,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7e84e1f0e7d895f8b2f5b6d23295bbd13f6404d5eccac011ee7af5fca9a489cb"",""max_displacement_m"":0.0}]",,,,,,
86,MR.TGGR04-1.P016,,,,,,,,,,,,,,,,630240.2577846611,9314474.483515676,MR.TGGR04-1.P016,DWG_DERIVED:AI-ANNOTATION-OBSERVED_9DDCA31EB0538363B8D5538CD30CA3B0-001|RULE:AI-ANNOTATION-ASSIGN-001,ce4f04475207991d4c983ef300cea2d8b70d111c033a7030f4d6bd88862557db,A5B0C,NEW POLE 7M 2.5INCH FDT 1,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ce4f04475207991d4c983ef300cea2d8b70d111c033a7030f4d6bd88862557db"",""max_displacement_m"":0.0}]",,,,,,
87,EXT.MR.WLT2.TGGR04-2.P001,,,,,,,,,,,,,,,,630340.3068272762,9314230.948251624,EXT.MR.WLT2.TGGR04-2.P001,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8F75A35FB5F1D65C797BDA444F709364-001|RULE:AI-ANNOTATION-ASSIGN-001,0e5d1b5d017edc6e34d1487662756b954584a4be46a4fbd0a578da402061ef64,A5A25,EXT POLE FDT 1,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0e5d1b5d017edc6e34d1487662756b954584a4be46a4fbd0a578da402061ef64"",""max_displacement_m"":0.0}]",,,,,,
88,MR.TGGR04-2.P020,,,,,,,,,,,,,,,,629903.9034984446,9314000.382181017,MR.TGGR04-2.P020,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,ee77742fd96ae4dc491b3f6c5b4936ba60084051629101ea03eca9823fa5da21,A5CF6,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ee77742fd96ae4dc491b3f6c5b4936ba60084051629101ea03eca9823fa5da21"",""max_displacement_m"":0.0}]",,,,,,
89,MR.TGGR04-2.P041,,,,,,,,,,,,,,,,629677.5019921941,9313929.961406648,MR.TGGR04-2.P041,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,a8a031f7194ad4eaba43f51dcde4252e7be58772d38c4d99f9fc015e728f0230,A5E38,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a8a031f7194ad4eaba43f51dcde4252e7be58772d38c4d99f9fc015e728f0230"",""max_displacement_m"":0.0}]",,,,,,
90,MR.TGGR04-2.P017,,,,,,,,,,,,,,,,629791.725293214,9314011.93980598,MR.TGGR04-2.P017,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,3aead4bb20a9d55990e7e88d6b629548de7a76136bc910c3e3d5e79afd9dbc2f,A5CEF,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3aead4bb20a9d55990e7e88d6b629548de7a76136bc910c3e3d5e79afd9dbc2f"",""max_displacement_m"":0.0}]",,,,,,
91,MR.TGGR04-1.P011,,,,,,,,,,,,,,,,630186.9740484081,9314370.566115621,MR.TGGR04-1.P011,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,2bec814e21a3f12ff02d804b8c9b2e68dca55730791a78620d86b8eb5d6ef3c3,A5A87,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2bec814e21a3f12ff02d804b8c9b2e68dca55730791a78620d86b8eb5d6ef3c3"",""max_displacement_m"":0.0}]",,,,,,
92,MR.TGGR04-2.P051,,,,,,,,,,,,,,,,629492.8665048748,9313930.731452072,MR.TGGR04-2.P051,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,39800b1f41fa13fc95ff51552e287071d1d57a81f4a87e061abd4f47c7151313,A5D89,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""39800b1f41fa13fc95ff51552e287071d1d57a81f4a87e061abd4f47c7151313"",""max_displacement_m"":0.0}]",,,,,,
93,MR.TGGR04-1.P029,,,,,,,,,,,,,,,,630119.2695538991,9314425.540039957,MR.TGGR04-1.P029,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,828205d0d82b080b70a1c7d98688c11a9a4c3a590948ec8be673c4113182719e,A5AE9,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""828205d0d82b080b70a1c7d98688c11a9a4c3a590948ec8be673c4113182719e"",""max_displacement_m"":0.0}]",,,,,,
94,MR.TGGR04-2.P029,,,,,,,,,,,,,,,,629971.9464629771,9313897.918154422,MR.TGGR04-2.P029,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,6e24fbfc7cc9485411bd452079076b52b42aa48dcb6760dacb3dfd1d134d1773,A5D20,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6e24fbfc7cc9485411bd452079076b52b42aa48dcb6760dacb3dfd1d134d1773"",""max_displacement_m"":0.0}]",,,,,,
95,MR.TGGR04-2.P018,,,,,,,,,,,,,,,,629814.9616723208,9314008.681100307,MR.TGGR04-2.P018,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,ebdcc247042227c71b49488bf005e51b4f8ed85a6eb665f6be48ebc26682eedb,A5DF9,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ebdcc247042227c71b49488bf005e51b4f8ed85a6eb665f6be48ebc26682eedb"",""max_displacement_m"":0.0}]",,,,,,
96,MR.TGGR04-1.P026,,,,,,,,,,,,,,,,630141.347998768,9314490.452370988,MR.TGGR04-1.P026,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,3dfb376040a9a688902763fa1bd98e1300725c942545299887b73e7470654966,A5AD4,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3dfb376040a9a688902763fa1bd98e1300725c942545299887b73e7470654966"",""max_displacement_m"":0.0}]",,,,,,
97,MR.TGGR04-1.P031,,,,,,,,,,,,,,,,630133.0886059795,9314364.27938149,MR.TGGR04-1.P031,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,122d9e5b13371416a52b99908daefdfea6624a36129997321162899af051e6f5,A5AF7,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""122d9e5b13371416a52b99908daefdfea6624a36129997321162899af051e6f5"",""max_displacement_m"":0.0}]",,,,,,
98,EXT.MR.WLT2.TGGR04-2.P009,,,,,,,,,,,,,,,,630081.9573794211,9314118.963108396,EXT.MR.WLT2.TGGR04-2.P009,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,a9ba638c19fe59068d90dda66cf0ef50e5ba630b7f52fb21b3281628680e7a20,A5E98,EXT POLE FDT 1,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""a9ba638c19fe59068d90dda66cf0ef50e5ba630b7f52fb21b3281628680e7a20"",""max_displacement_m"":0.0}]",,,,,,
99,MR.TGGR04-1.P014,,,,,,,,,,,,,,,,630219.9773418515,9314444.214505965,MR.TGGR04-1.P014,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,2008a53c821ced536f82ffba4d7170fbe21727d08f31209ee7223f8e8c9d68bc,A5A9C,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2008a53c821ced536f82ffba4d7170fbe21727d08f31209ee7223f8e8c9d68bc"",""max_displacement_m"":0.0}]",,,,,,
100,MR.TGGR04-2.P009,,,,,,,,,,,,,,,,629978.895387222,9314122.455565594,MR.TGGR04-2.P009,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,13ec43f34f2c3764008a7339b7010f0b91fe5d86c11fb0398d74801ea9d47a45,A5DF2,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""13ec43f34f2c3764008a7339b7010f0b91fe5d86c11fb0398d74801ea9d47a45"",""max_displacement_m"":0.0}]",,,,,,
101,MR.TGGR04-2.P032,,,,,,,,,,,,,,,,629904.5814993995,9313897.160175284,MR.TGGR04-2.P032,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,7e3294d6e9cf28cf92cf67041537895be3437710d7fd5863e88d80d59124535e,A5D2E,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7e3294d6e9cf28cf92cf67041537895be3437710d7fd5863e88d80d59124535e"",""max_displacement_m"":0.0}]",,,,,,
102,MR.TGGR04-2.P046,,,,,,,,,,,,,,,,629594.3383636151,9313846.386549931,MR.TGGR04-2.P046,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,721c66788d2c986db9b0deefef9106e7f935f4d6c6e98e4a08d2c88c7468eca8,A5D6D,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""721c66788d2c986db9b0deefef9106e7f935f4d6c6e98e4a08d2c88c7468eca8"",""max_displacement_m"":0.0}]",,,,,,
103,MR.TGGR04-2.P043,,,,,,,,,,,,,,,,629629.1331871448,9313921.400104871,MR.TGGR04-2.P043,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,48cf157a9da4d8256b8190792788b10d19035b02ca68d86ddf88918dae0dcff7,A5E3F,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""48cf157a9da4d8256b8190792788b10d19035b02ca68d86ddf88918dae0dcff7"",""max_displacement_m"":0.0}]",,,,,,
104,MR.TGGR04-1.P025,,,,,,,,,,,,,,,,630152.0267810293,9314532.426105257,MR.TGGR04-1.P025,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,3d81e2dc5ca214f6ba3022815d2e6e4ae7f299d651da66fba358fc701fc3b37a,A5ACD,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3d81e2dc5ca214f6ba3022815d2e6e4ae7f299d651da66fba358fc701fc3b37a"",""max_displacement_m"":0.0}]",,,,,,
105,MR.TGGR04-2.P062,,,,,,,,,,,,,,,,629336.2662455715,9313986.49815793,MR.TGGR04-2.P062,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,5d6498690debecf2a82c4b529b6764fd2b2e3543007f15c0b5285b06913d8323,A5E69,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5d6498690debecf2a82c4b529b6764fd2b2e3543007f15c0b5285b06913d8323"",""max_displacement_m"":0.0}]",,,,,,
106,EXT.MR.WLT2.TGGR04-2.P002,,,,,,,,,,,,,,,,630289.6290490777,9314235.710616313,EXT.MR.WLT2.TGGR04-2.P002,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8F75A35FB5F1D65C797BDA444F709364-001|RULE:AI-ANNOTATION-ASSIGN-001,4057646e714a57f57232bfa16c80f709cf5649408eb4e62eee15f918706ee2fb,A5A2C,EXT POLE FDT 1,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4057646e714a57f57232bfa16c80f709cf5649408eb4e62eee15f918706ee2fb"",""max_displacement_m"":0.0}]",,,,,,
107,MR.TGGR04-2.P026,,,,,,,,,,,,,,,,630065.1955871551,9314000.488214757,MR.TGGR04-2.P026,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,b0cb865fc8120f4f33a869d574a00fb70a83fc5fd016f359e188d89a559f5a41,A5E0E,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b0cb865fc8120f4f33a869d574a00fb70a83fc5fd016f359e188d89a559f5a41"",""max_displacement_m"":0.0}]",,,,,,
108,MR.TGGR04-2.P061,,,,,,,,,,,,,,,,629339.3862345733,9314016.00872693,MR.TGGR04-2.P061,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,a891ef5eaf7def9c4c48adca62f7393501731b06fe3fa7f5864e7ac8d6c4cde5,A5DC8,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a891ef5eaf7def9c4c48adca62f7393501731b06fe3fa7f5864e7ac8d6c4cde5"",""max_displacement_m"":0.0}]",,,,,,
109,MR.TGGR04-2.P069,,,,,,,,,,,,,,,,629257.2847638502,9314088.022068465,MR.TGGR04-2.P069,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,0bd3abf6a91155510dbebdb0353f4976967d14120fec70e52a5883395b16c390,A5E77,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0bd3abf6a91155510dbebdb0353f4976967d14120fec70e52a5883395b16c390"",""max_displacement_m"":0.0}]",,,,,,
