fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
86,MR.TPA-05.P099,,,,,,,,,,,,,,,,818460.4246654594,9915819.968229424,MR.TPA-05.P099,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,4db70d49612438b951a44bb479ba6de8b9c6ab586af59fa68bb51795c02afddc,4CFD5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4db70d49612438b951a44bb479ba6de8b9c6ab586af59fa68bb51795c02afddc"",""max_displacement_m"":0.0}]",,,,,,
87,MR.TPA-05.P043,,,,,,,,,,,,,,,,819159.8931409038,9914930.656200089,MR.TPA-05.P043,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,1e811b6706553ef013307643759aea6f36aa82c6d1c5a595180ec1edb900b40e,4D0BD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1e811b6706553ef013307643759aea6f36aa82c6d1c5a595180ec1edb900b40e"",""max_displacement_m"":0.0}]",,,,,,
88,MR.TPA-05.P011,,,,,,,,,,,,,,,,818238.3263286401,9915087.630553057,MR.TPA-05.P011,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,0a50f7d396d3015e88e969554339a84cea711e762dad231b298515b1d8ca396a,4CDF5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0a50f7d396d3015e88e969554339a84cea711e762dad231b298515b1d8ca396a"",""max_displacement_m"":0.0}]",,,,,,
89,MR.TPA-05.P001,,,,,,,,,,,,,,,,818232.9403158502,9915365.28810387,MR.TPA-05.P001,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,a419ad2d416ff9136b5f974ecba4e274589cac865709112dd3a94e311f754a6e,4CE45,NEW POLE 7m(4 inches),SOURCE_ASSET,3,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 4""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a419ad2d416ff9136b5f974ecba4e274589cac865709112dd3a94e311f754a6e"",""max_displacement_m"":0.0}]",,,,,,
90,MR.TPA-05.P058,,,,,,,,,,,,,,,,818315.5797529124,9915244.486458395,MR.TPA-05.P058,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,e0567dc421c3f3fd96d666c6cbe5088d53c1c548ec0d10a453dc0197a954a9fd,4CE85,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e0567dc421c3f3fd96d666c6cbe5088d53c1c548ec0d10a453dc0197a954a9fd"",""max_displacement_m"":0.0}]",,,,,,
91,MR.TPA-05.P063,,,,,,,,,,,,,,,,818374.246940445,9915269.543316338,MR.TPA-05.P063,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,bcdfb7e89046751b42e85e62007114c8e90276ad7883f880ed641e928e560e26,4CE9D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""bcdfb7e89046751b42e85e62007114c8e90276ad7883f880ed641e928e560e26"",""max_displacement_m"":0.0}]",,,,,,
92,MR.TPA-05.P029,,,,,,,,,,,,,,,,818540.2855984973,9915043.281529052,MR.TPA-05.P029,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,545b6d055dd4e03378a884607ef87f9eac32b25632cd1eef25ad1c40f3886f5e,4D04D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""545b6d055dd4e03378a884607ef87f9eac32b25632cd1eef25ad1c40f3886f5e"",""max_displacement_m"":0.0}]",,,,,,
93,MR.TPA-05.P040,,,,,,,,,,,,,,,,819031.3706643088,9914956.350768656,MR.TPA-05.P040,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,1e540679670a35c6e42651d7e4f375dfc1c5a02fa0533aeffc706ee9e94e0e4d,4D0A5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1e540679670a35c6e42651d7e4f375dfc1c5a02fa0533aeffc706ee9e94e0e4d"",""max_displacement_m"":0.0}]",,,,,,
94,MR.TPA-05.P053,,,,,,,,,,,,,,,,818266.1302327954,9915357.090111917,MR.TPA-05.P053,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,472a7352171f172c7ec6a614a5d95351c2b1999f7c0089290114883d13e55910,4CE5D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""472a7352171f172c7ec6a614a5d95351c2b1999f7c0089290114883d13e55910"",""max_displacement_m"":0.0}]",,,,,,
95,MR.TPA-05.P006,,,,,,,,,,,,,,,,818160.5782944816,9915267.074175764,MR.TPA-05.P006,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,ab40ba9a770b0b18665c522f3eedb9641cce5df0f30886368f31558bbae50434,4CE25,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ab40ba9a770b0b18665c522f3eedb9641cce5df0f30886368f31558bbae50434"",""max_displacement_m"":0.0}]",,,,,,
96,MR.TPA-05.P110,,,,,,,,,,,,,,,,818479.4076449854,9915560.290101355,MR.TPA-05.P110,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,6c47921eb3f09d86a9c542812d0fcc93f85c313fecd244158093d78d6f6bfaca,4D11B,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6c47921eb3f09d86a9c542812d0fcc93f85c313fecd244158093d78d6f6bfaca"",""max_displacement_m"":0.0}]",,,,,,
97,MR.TPA-05.P033,,,,,,,,,,,,,,,,818697.0828450061,9915017.671629079,MR.TPA-05.P033,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,519fccca7d15c845e917acc57bc097edf9a81b3cd4d41c2d7f99adddaf0d1ad7,4D065,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""519fccca7d15c845e917acc57bc097edf9a81b3cd4d41c2d7f99adddaf0d1ad7"",""max_displacement_m"":0.0}]",,,,,,
98,MR.TPA-05.P017,,,,,,,,,,,,,,,,818329.9128626839,9914985.683795452,MR.TPA-05.P017,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,7e69d3805318f95fac6b3a2ab0a1dcdf25cd06bbe75e95c430a1b24adb7133e3,4CDC5,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7e69d3805318f95fac6b3a2ab0a1dcdf25cd06bbe75e95c430a1b24adb7133e3"",""max_displacement_m"":0.0}]",,,,,,
99,MR.TPA-05.P038,,,,,,,,,,,,,,,,818930.8143215092,9914977.217798848,MR.TPA-05.P038,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,e16808046f2a727b043a8c85bdbb03cabac0cf9a481ead16e9964dfec2f7342d,4D095,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e16808046f2a727b043a8c85bdbb03cabac0cf9a481ead16e9964dfec2f7342d"",""max_displacement_m"":0.0}]",,,,,,
100,MR.TPA-05.P068,,,,,,,,,,,,,,,,818426.7420344042,9915274.859340696,MR.TPA-05.P068,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,6922b819cb2c574c4925e41fbf5d4fae593dbc146ff8b32517c614ecf955ed62,4CEC5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6922b819cb2c574c4925e41fbf5d4fae593dbc146ff8b32517c614ecf955ed62"",""max_displacement_m"":0.0}]",,,,,,
101,MR.TPA-05.P071,,,,,,,,,,,,,,,,818507.0151016788,9915213.484030005,MR.TPA-05.P071,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,3347475760c972163baf931d2ac5e110384f49d411d7a2483d42c52cf6599ee7,4CEDD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3347475760c972163baf931d2ac5e110384f49d411d7a2483d42c52cf6599ee7"",""max_displacement_m"":0.0}]",,,,,,
102,MR.TPA-05.P103,,,,,,,,,,,,,,,,818393.1952892079,9915737.77569609,MR.TPA-05.P103,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,2101208061d379ac0d3ffea40610b84d19ca905d1e4e90d4b98a01f571adf61d,4CFF5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2101208061d379ac0d3ffea40610b84d19ca905d1e4e90d4b98a01f571adf61d"",""max_displacement_m"":0.0}]",,,,,,
103,MR.TPA-05.P108,,,,,,,,,,,,,,,,818353.3294527027,9915578.09392472,MR.TPA-05.P108,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,f33e2004c70d39ffe45f6d2bb1a39e1529844066de502e2ead912728869685ce,4D01D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f33e2004c70d39ffe45f6d2bb1a39e1529844066de502e2ead912728869685ce"",""max_displacement_m"":0.0}]",,,,,,
104,MR.TPA-05.P025,,,,,,,,,,,,,,,,818424.1626281362,9915101.726713497,MR.TPA-05.P025,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,95b1cd5b5285a0e642b5342344f36d9781507ac2403fe2614868ba9caba871c2,4CEFD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""95b1cd5b5285a0e642b5342344f36d9781507ac2403fe2614868ba9caba871c2"",""max_displacement_m"":0.0}]",,,,,,
105,MR.TPA-05.P072,,,,,,,,,,,,,,,,818189.8601063413,9915382.257090304,MR.TPA-05.P072,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,95168d62417e0ec94cb606e10d64db5675e7e3b1c60dc09b6239960070b7f3f5,4CE4D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""95168d62417e0ec94cb606e10d64db5675e7e3b1c60dc09b6239960070b7f3f5"",""max_displacement_m"":0.0}]",,,,,,
106,MR.TPA-05.P086,,,,,,,,,,,,,,,,818313.7286963887,9915878.430279266,MR.TPA-05.P086,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,b804af804a282b4aecf586e8e4ee62fa046b38ec44bcb0fe8e5622baa05fac06,4CF6D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b804af804a282b4aecf586e8e4ee62fa046b38ec44bcb0fe8e5622baa05fac06"",""max_displacement_m"":0.0}]",,,,,,
107,MR.TPA-05.P002,,,,,,,,,,,,,,,,818214.5740923845,9915359.909464708,MR.TPA-05.P002,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,a04c3a3707367293567f36b6dd9db2829bfbc006c4ae1e10d2e690b25fd68829,4CE3D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a04c3a3707367293567f36b6dd9db2829bfbc006c4ae1e10d2e690b25fd68829"",""max_displacement_m"":0.0}]",,,,,,
108,MR.TPA-05.P101,,,,,,,,,,,,,,,,818450.9231853313,9915740.526391119,MR.TPA-05.P101,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,507143d6a277403c2fe563ad4988f766c4ac1c0e070bd27739c2d84b18837653,4CFE5,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""507143d6a277403c2fe563ad4988f766c4ac1c0e070bd27739c2d84b18837653"",""max_displacement_m"":0.0}]",,,,,,
109,MR.TPA-05.P026,,,,,,,,,,,,,,,,818462.774480053,9915055.597232824,MR.TPA-05.P026,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,ef2f60e9a01d4d94043e5506f70586e3ee2833c12abe475b5c4f8f9b36f57038,4D03D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ef2f60e9a01d4d94043e5506f70586e3ee2833c12abe475b5c4f8f9b36f57038"",""max_displacement_m"":0.0}]",,,,,,
110,MR.TPA-05.P095,,,,,,,,,,,,,,,,818477.758366621,9915977.857947309,MR.TPA-05.P095,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,14b5e24d0e332103faf87ddfa5f45e85e97c9ae7defc8345b7fafabc548dae7c,4CFB5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""14b5e24d0e332103faf87ddfa5f45e85e97c9ae7defc8345b7fafabc548dae7c"",""max_displacement_m"":0.0}]",,,,,,
111,MR.TPA-05.P055,,,,,,,,,,,,,,,,818296.988382561,9915308.434831563,MR.TPA-05.P055,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,c551249b4cc6114fcd2cdf8a34caad5b12f1fd88a5353718b51f1b2bf602190e,4CE6D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c551249b4cc6114fcd2cdf8a34caad5b12f1fd88a5353718b51f1b2bf602190e"",""max_displacement_m"":0.0}]",,,,,,
112,MR.TPA-05.P106,,,,,,,,,,,,,,,,818447.0949468567,9915565.297344355,MR.TPA-05.P106,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,c9d5fe3f7b235ad26ce5a02cbc2fb565b2ee57984b71849af14d05341adc3e8f,4D00D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c9d5fe3f7b235ad26ce5a02cbc2fb565b2ee57984b71849af14d05341adc3e8f"",""max_displacement_m"":0.0}]",,,,,,
