fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
78,MR.KLDYA.P005,,,,,,,,,,,,,,,,762372.629211674,604962.3095500527,MR.KLDYA.P005,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,88605cfe3084ff1de561f313daf06afbfdc1530a57ee8b937aab4f436d2201bc,1AC888,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""88605cfe3084ff1de561f313daf06afbfdc1530a57ee8b937aab4f436d2201bc"",""max_displacement_m"":0.0}]",,,,,,
79,MR.KLDYA.P134,,,,,,,,,,,,,,,,762035.584233109,604697.2457353945,MR.KLDYA.P134,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,9806b70d8ec7adeed7922b693fe82eca83ed6697e348fb77e321358e272a79d6,1AEB01,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""9806b70d8ec7adeed7922b693fe82eca83ed6697e348fb77e321358e272a79d6"",""max_displacement_m"":0.0}]",,,,,,
80,MR.KLDYA.P077,,,,,,,,,,,,,,,,762101.8195231857,605443.2211478649,MR.KLDYA.P077,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,bc699020e0d53d638a3958ed0a5f55cbd8f262ed2512816b2b76bc5239c68e8b,1AD4D1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""bc699020e0d53d638a3958ed0a5f55cbd8f262ed2512816b2b76bc5239c68e8b"",""max_displacement_m"":0.0}]",,,,,,
81,EXT.MR.IJY.KLDYA.P006,,,,,,,,,,,,,,,,762147.6119812857,604867.047553412,EXT.MR.IJY.KLDYA.P006,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,92fb461e9745836d79b7bdef24f807d79ee6b7ed41d2649e963011c8171545d3,1AEA08,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""92fb461e9745836d79b7bdef24f807d79ee6b7ed41d2649e963011c8171545d3"",""max_displacement_m"":0.0}]",,,,,,
82,MR.KLDYA.P188,,,,,,,,,,,,,,,,761296.0632929784,605405.3073614945,MR.KLDYA.P188,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,b6a8611211219600c6b26f2bfb6576565d5d91345e76a74c42ab48acd5304719,1B06AC,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b6a8611211219600c6b26f2bfb6576565d5d91345e76a74c42ab48acd5304719"",""max_displacement_m"":0.0}]",,,,,,
83,MR.KLDYA.P150,,,,,,,,,,,,,,,,761749.360303025,605047.8152380349,MR.KLDYA.P150,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,5c301fee5189499feced2594595190b46f94ae906ca8558f6a382723d6e2a4d1,1B0594,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5c301fee5189499feced2594595190b46f94ae906ca8558f6a382723d6e2a4d1"",""max_displacement_m"":0.0}]",,,,,,
84,MR.KLDYA.P087,,,,,,,,,,,,,,,,762206.5842308875,605543.1980147994,MR.KLDYA.P087,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,01c0ae508b1fb2be1420967ccb81242980eecfebe3eb0050bed07509e31cead1,1AD519,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""01c0ae508b1fb2be1420967ccb81242980eecfebe3eb0050bed07509e31cead1"",""max_displacement_m"":0.0}]",,,,,,
85,MR.KLDYA.P147,,,,,,,,,,,,,,,,761752.1087559246,604933.3297627383,MR.KLDYA.P147,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,cb3067c80c78252b96afa6993b78dd8737b074440d6ea1c56c06b40ad6782b75,1B057C,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""cb3067c80c78252b96afa6993b78dd8737b074440d6ea1c56c06b40ad6782b75"",""max_displacement_m"":0.0}]",,,,,,
86,MR.KLDYA.P061,,,,,,,,,,,,,,,,762159.1857640544,605176.4679189102,MR.KLDYA.P061,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,852412baef0bfbcc686afe73956e0dd2c6c8da83c638b2e8c982808c27c90ad7,1ACF4D,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""852412baef0bfbcc686afe73956e0dd2c6c8da83c638b2e8c982808c27c90ad7"",""max_displacement_m"":0.0}]",,,,,,
87,MR.KLDYA.P189,,,,,,,,,,,,,,,,761276.4047368831,605404.0374960636,MR.KLDYA.P189,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,bd28ddcfd8577a095048ad2ad5e32a3d20b4cd9bfc649ed30d943e7a4c74afdd,1B06B4,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""bd28ddcfd8577a095048ad2ad5e32a3d20b4cd9bfc649ed30d943e7a4c74afdd"",""max_displacement_m"":0.0}]",,,,,,
88,MR.KLDYA.P012,,,,,,,,,,,,,,,,762314.8299307424,605029.7191732008,MR.KLDYA.P012,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,68dceaf08817a572e752e9ec59c1c9b9918f31338ee9b36226cc7fb652f0c443,1AC8C0,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""68dceaf08817a572e752e9ec59c1c9b9918f31338ee9b36226cc7fb652f0c443"",""max_displacement_m"":0.0}]",,,,,,
89,MR.KLDYA.P003,,,,,,,,,,,,,,,,762343.7930899082,604834.6746457698,MR.KLDYA.P003,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,42c8dcc74f8cc4b7fe070b940e8e4b81883beae2ccd469f7af7f9e8841ea64ce,1AE9E8,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""42c8dcc74f8cc4b7fe070b940e8e4b81883beae2ccd469f7af7f9e8841ea64ce"",""max_displacement_m"":0.0}]",,,,,,
90,MR.KLDYA.P035,,,,,,,,,,,,,,,,762320.2350487378,605691.901476894,MR.KLDYA.P035,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,85ac10c542c57d65c1d97ab26143ac132523e48648c2e3ee1a1152fd5dffe8f8,1AC981,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""85ac10c542c57d65c1d97ab26143ac132523e48648c2e3ee1a1152fd5dffe8f8"",""max_displacement_m"":0.0}]",,,,,,
91,MR.KLDYA.P082,,,,,,,,,,,,,,,,762146.0806392268,605515.0227423669,MR.KLDYA.P082,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,b729a02ebf3f74f257f0c6d2edfe92eb336832b756ad467d701f12972b5d2e5a,1AD4F9,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b729a02ebf3f74f257f0c6d2edfe92eb336832b756ad467d701f12972b5d2e5a"",""max_displacement_m"":0.0}]",,,,,,
92,MR.KLDYA.P167,,,,,,,,,,,,,,,,761593.7214994723,605183.6245344547,MR.KLDYA.P167,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a2d309a2546ab8d290fd73e1036ec7bfb3139497fdd06ac04fa4fd11a8ab0fad,1B0604,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a2d309a2546ab8d290fd73e1036ec7bfb3139497fdd06ac04fa4fd11a8ab0fad"",""max_displacement_m"":0.0}]",,,,,,
93,MR.KLDYA.P182,,,,,,,,,,,,,,,,761410.2613215968,605339.6637700642,MR.KLDYA.P182,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,38e72a3faea7f44544a338a1cefb03a8d24c724cd2498665dbf3c4ae30de3276,1B067C,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""38e72a3faea7f44544a338a1cefb03a8d24c724cd2498665dbf3c4ae30de3276"",""max_displacement_m"":0.0}]",,,,,,
94,MR.KLDYA.P119,,,,,,,,,,,,,,,,761996.8474278097,604909.9699740247,MR.KLDYA.P119,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,44a99478acd0a49de3197a21ffe6c373d87a2d91d42cc9ce3dabec0d4ee6cdea,1AEA50,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""44a99478acd0a49de3197a21ffe6c373d87a2d91d42cc9ce3dabec0d4ee6cdea"",""max_displacement_m"":0.0}]",,,,,,
95,MR.KLDYA.P069,,,,,,,,,,,,,,,,762119.3147887208,605191.8965670521,MR.KLDYA.P069,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,0873a2f2abae7d22b87ec99bc3e103be119152579f067b5e2d0f3b28cac959b2,1AD491,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0873a2f2abae7d22b87ec99bc3e103be119152579f067b5e2d0f3b28cac959b2"",""max_displacement_m"":0.0}]",,,,,,
96,MR.KLDYA.P136,,,,,,,,,,,,,,,,761978.5304044603,604654.1041315345,MR.KLDYA.P136,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f79d54de2226128cc393f1119b2e3779d7506626c76fb8a7791cc79d7f652a44,1AEB11,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f79d54de2226128cc393f1119b2e3779d7506626c76fb8a7791cc79d7f652a44"",""max_displacement_m"":0.0}]",,,,,,
97,MR.KLDYA.P111,,,,,,,,,,,,,,,,762017.5940464104,605753.9013632677,MR.KLDYA.P111,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,ba053fe204f41ce0162500f6102f6f391a3b26088b25ae2bdb6f4be974b5d06a,1ADFE0,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ba053fe204f41ce0162500f6102f6f391a3b26088b25ae2bdb6f4be974b5d06a"",""max_displacement_m"":0.0}]",,,,,,
98,MR.KLDYA.P045,,,,,,,,,,,,,,,,762279.1852790358,605802.136577906,MR.KLDYA.P045,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,7fcd71698886a8c565ccdbdb2de53fe61a29572a82e3bb934749c5cc4fb90c16,1AC9D1,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7fcd71698886a8c565ccdbdb2de53fe61a29572a82e3bb934749c5cc4fb90c16"",""max_displacement_m"":0.0}]",,,,,,
99,EXT.MR.IJY.KLDYA.P010,,,,,,,,,,,,,,,,761942.6737932642,604852.5175091785,EXT.MR.IJY.KLDYA.P010,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,0b50894b2f720abccc8da798c6f3fda8f1e1ddecc8f877576f4f36e061614df9,1AEA88,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0b50894b2f720abccc8da798c6f3fda8f1e1ddecc8f877576f4f36e061614df9"",""max_displacement_m"":0.0}]",,,,,,
100,MR.KLDYA.P109,,,,,,,,,,,,,,,,761930.5110126178,605770.197979159,MR.KLDYA.P109,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,5229ed4591d8abb52a2823924708c5070aecb8d22aa14ae6a864cbc28bb5b85e,1ADFD0,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5229ed4591d8abb52a2823924708c5070aecb8d22aa14ae6a864cbc28bb5b85e"",""max_displacement_m"":0.0}]",,,,,,
101,MR.KLDYA.P190,,,,,,,,,,,,,,,,761249.1564674549,605404.2946107746,MR.KLDYA.P190,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,3aaab484d2927890fcbf34c51a9cd0b19e7e8efb962e20efd81d9b3feda62b8c,1B06BC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3aaab484d2927890fcbf34c51a9cd0b19e7e8efb962e20efd81d9b3feda62b8c"",""max_displacement_m"":0.0}]",,,,,,
102,MR.KLDYA.P121,,,,,,,,,,,,,,,,761950.5825581459,604915.5674738195,MR.KLDYA.P121,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,365c3139f792e2567e2d97137e2086d48381253cebe08466efd1b0d4685aa6d3,1AEA60,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""365c3139f792e2567e2d97137e2086d48381253cebe08466efd1b0d4685aa6d3"",""max_displacement_m"":0.0}]",,,,,,
103,MR.KLDYA.P177,,,,,,,,,,,,,,,,761403.4058954293,605267.638870868,MR.KLDYA.P177,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,358a925f9ff179d31e03eaa0f5c731d2334f89a149d5b8a0322f40b670afacd5,1B0654,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""358a925f9ff179d31e03eaa0f5c731d2334f89a149d5b8a0322f40b670afacd5"",""max_displacement_m"":0.0}]",,,,,,
104,MR.KLDYA.P060,,,,,,,,,,,,,,,,762141.1416629757,605143.5617600293,MR.KLDYA.P060,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,ce764877ca006a66b090415227d9fcccae7c6fc90deb485cce651bb30d4b23eb,1ACF45,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ce764877ca006a66b090415227d9fcccae7c6fc90deb485cce651bb30d4b23eb"",""max_displacement_m"":0.0}]",,,,,,
105,EXT.MR.IJY.KLDYA.P004,,,,,,,,,,,,,,,,762261.6415959327,604867.3259233613,EXT.MR.IJY.KLDYA.P004,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,27a933cfd7376c1e6ba3b6e92f221fce456d48fe17c3dd3a8a9dfc2d6700d786,1AE9F8,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""27a933cfd7376c1e6ba3b6e92f221fce456d48fe17c3dd3a8a9dfc2d6700d786"",""max_displacement_m"":0.0}]",,,,,,
106,MR.KLDYA.P139,,,,,,,,,,,,,,,,761594.1815428571,604988.6370323879,MR.KLDYA.P139,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,690018f7e58009bea786a4c8449554ba27f408b1b380e8d4458b496db06246e5,1B052C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""690018f7e58009bea786a4c8449554ba27f408b1b380e8d4458b496db06246e5"",""max_displacement_m"":0.0}]",,,,,,
107,MR.KLDYA.P048,,,,,,,,,,,,,,,,762242.0052650305,605846.5635036809,MR.KLDYA.P048,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,4b48bdfd8b3c888a4adf1baaf884261e53d1f50eb7282b7797ee65578eac88a2,1AC9E9,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4b48bdfd8b3c888a4adf1baaf884261e53d1f50eb7282b7797ee65578eac88a2"",""max_displacement_m"":0.0}]",,,,,,
108,MR.KLDYA.P023,,,,,,,,,,,,,,,,762322.1065018316,605356.2547746871,MR.KLDYA.P023,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,94f5aa1fd056f7e4b0a85e2a3f74b1b23a38927c028b5a7fc43e32e5b9503fc5,1AC921,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""94f5aa1fd056f7e4b0a85e2a3f74b1b23a38927c028b5a7fc43e32e5b9503fc5"",""max_displacement_m"":0.0}]",,,,,,
109,MR.KLDYA.P141,,,,,,,,,,,,,,,,761597.702489915,605022.4874750681,MR.KLDYA.P141,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,b3332db71bd57ddc5cb319c8606ec711b5602f15227a34b8de5b63ef301ede2e,1B0534,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b3332db71bd57ddc5cb319c8606ec711b5602f15227a34b8de5b63ef301ede2e"",""max_displacement_m"":0.0}]",,,,,,
110,MR.KLDYA.P179,,,,,,,,,,,,,,,,761389.872377009,605288.0254760771,MR.KLDYA.P179,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,995591a627b9daaf660ce5e53982a6c5edb45a5a98878eefc5e9425469948a49,1B0664,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""995591a627b9daaf660ce5e53982a6c5edb45a5a98878eefc5e9425469948a49"",""max_displacement_m"":0.0}]",,,,,,
111,MR.KLDYA.P036,,,,,,,,,,,,,,,,762288.0390123572,605726.8853237873,MR.KLDYA.P036,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f16ed17de3fe5bf30084aaa374825e43c6eac21e302504fb8e6c4fbb15140707,1AC989,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f16ed17de3fe5bf30084aaa374825e43c6eac21e302504fb8e6c4fbb15140707"",""max_displacement_m"":0.0}]",,,,,,
112,MR.KLDYA.P007,,,,,,,,,,,,,,,,762376.7099603879,605021.0283945262,MR.KLDYA.P007,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,426be1a3e7b042a1505a62be755a8edaed9618ca18bf14b053e389f2d2c7ec1b,1AC898,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""426be1a3e7b042a1505a62be755a8edaed9618ca18bf14b053e389f2d2c7ec1b"",""max_displacement_m"":0.0}]",,,,,,
113,MR.KLDYA.P105,,,,,,,,,,,,,,,,761996.4650256701,605700.2066946989,MR.KLDYA.P105,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,b22842a7439e0a7a23aaecf439dbefe046f8e5c4b21edbffa86d9305e2d35abb,1ADFA8,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b22842a7439e0a7a23aaecf439dbefe046f8e5c4b21edbffa86d9305e2d35abb"",""max_displacement_m"":0.0}]",,,,,,
114,MR.KLDYA.P138,,,,,,,,,,,,,,,,761595.4900488234,604966.9336254973,MR.KLDYA.P138,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f9f6decc02fb91cf348ff6463fd32ac97582b5c4b867b354a482360556abaafd,1B0524,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f9f6decc02fb91cf348ff6463fd32ac97582b5c4b867b354a482360556abaafd"",""max_displacement_m"":0.0}]",,,,,,
115,MR.KLDYA.P174,,,,,,,,,,,,,,,,761474.0570860927,605236.8924757529,MR.KLDYA.P174,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,98ae166c5cda83acaefb2bac28ecca5a7a744e83fd59a2a1b892bf8e8476de27,1B063C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""98ae166c5cda83acaefb2bac28ecca5a7a744e83fd59a2a1b892bf8e8476de27"",""max_displacement_m"":0.0}]",,,,,,
