fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
90,104,,,,,,,,,,,,,,,,,,,,,13902002.41902615,145880.8101410831,104,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e3a681e6be23778356d81ac8dc638ef65920cbf953ea26c71d7ee3d840a6ca13,1603,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""e3a681e6be23778356d81ac8dc638ef65920cbf953ea26c71d7ee3d840a6ca13"",""max_displacement_m"":0.0}]",,,,,,
91,115,,,,,,,,,,,,,,,,,,,,,13902107.05132755,145978.2486804023,115,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,bf52b6b89b7fd876a5c26f37fc1e863358cfd09ddc80d4070496e8c3f657ca81,160E,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.100042398615744,349.5066842915415,10.493315714483911,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:10.493315714,"[{""operation"":""identity"",""source_entity_key"":""bf52b6b89b7fd876a5c26f37fc1e863358cfd09ddc80d4070496e8c3f657ca81"",""max_displacement_m"":0.0}]",,,,,,
92,163,,,,,,,,,,,,,,,,,,,,,13901832.02365324,146016.824186651,163,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fe6b9053ae013d4bdf2f515e54aedfed2866c9370b5ebaa90d7e404b88dd53a6,163E,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""fe6b9053ae013d4bdf2f515e54aedfed2866c9370b5ebaa90d7e404b88dd53a6"",""max_displacement_m"":0.0}]",,,,,,
93,77,,,,,,,,,,,,,,,,,,,,,13902301.33126802,145954.5118984112,77,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2f59b658ce6513066ad7292a29ef055a53d96ea51127ce85bfe56c761f9a6eda,15E8,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.0,0.0,0.0,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2f59b658ce6513066ad7292a29ef055a53d96ea51127ce85bfe56c761f9a6eda"",""max_displacement_m"":0.0}]",,,,,,
94,227,,,,,,,,,,,,,,,,,,,,,13901790.82962708,145991.841682068,227,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b08b67b4cafd94d90e92ef7fb5b727b327cd01c5b1886c8c099ba33d88637db6,169A,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""b08b67b4cafd94d90e92ef7fb5b727b327cd01c5b1886c8c099ba33d88637db6"",""max_displacement_m"":0.0}]",,,,,,
95,173,,,,,,,,,,,,,,,,,,,,,13901934.15628123,146009.0159664703,173,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d9ca185d5c83de87c1a9f5dc39c4657210072735b899c6451f0e6689ee9c0cfa,1648,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""d9ca185d5c83de87c1a9f5dc39c4657210072735b899c6451f0e6689ee9c0cfa"",""max_displacement_m"":0.0}]",,,,,,
96,201,,,,,,,,,,,,,,,,,,,,,13901854.81251669,145979.225967169,201,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,a8ac822f04aaaf673610383290ea7f9d8847fdae73344b899703e8b102a6ad6b,1664,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""a8ac822f04aaaf673610383290ea7f9d8847fdae73344b899703e8b102a6ad6b"",""max_displacement_m"":0.0}]",,,,,,
97,161,,,,,,,,,,,,,,,,,,,,,13901950.96940275,146023.2402260196,161,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3f809266574ac7093a4db033846c9659d3c7beedca220804a1a49158ab3acf3e,163C,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.8722205948076363,49.97455888686784,310.02544114818073,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:310.025441148,"[{""operation"":""identity"",""source_entity_key"":""3f809266574ac7093a4db033846c9659d3c7beedca220804a1a49158ab3acf3e"",""max_displacement_m"":0.0}]",,,,,,
98,100,,,,,,,,,,,,,,,,,,,,,13902059.66038517,145910.9965720358,100,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,04e9715a768860732181dd1f9dac3ffed5cf1dcc00ac397375a3bdf4680d68a5,15FF,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.038015181883094,345.95278655781743,14.047213439955955,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:14.047213440,"[{""operation"":""identity"",""source_entity_key"":""04e9715a768860732181dd1f9dac3ffed5cf1dcc00ac397375a3bdf4680d68a5"",""max_displacement_m"":0.0}]",,,,,,
99,152,,,,,,,,,,,,,,,,,,,,,13902012.32518293,146069.43674119,152,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,57fe23d7910ce795b139ad54bb9a4025c039dc34dfc8b554c5f3ef1b2ea04426,1633,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.029500438086393,345.4649276746312,14.535072325221542,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:14.535072325,"[{""operation"":""identity"",""source_entity_key"":""57fe23d7910ce795b139ad54bb9a4025c039dc34dfc8b554c5f3ef1b2ea04426"",""max_displacement_m"":0.0}]",,,,,,
100,157,,,,,,,,,,,,,,,,,,,,,13901962.45598026,146044.9686606339,157,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2f07767a3ff6a6b1ca4a17e43b2d7a4e75deef03251eae21e3b5189a46ec0eb8,1638,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.534174709112195,317.0848539201688,42.91514605324495,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:42.915146053,"[{""operation"":""identity"",""source_entity_key"":""2f07767a3ff6a6b1ca4a17e43b2d7a4e75deef03251eae21e3b5189a46ec0eb8"",""max_displacement_m"":0.0}]",,,,,,
101,42,,,,,,,,,,,,,,,,,,,,,13902185.86546635,145870.3272398844,42,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,10fbc87fb72c973b91ef0ccde7f996aabcc2315e7050872e3581f09780912907,15C5,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.07178541817773,347.88767857065955,12.11232142140208,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:12.112321421,"[{""operation"":""identity"",""source_entity_key"":""10fbc87fb72c973b91ef0ccde7f996aabcc2315e7050872e3581f09780912907"",""max_displacement_m"":0.0}]",,,,,,
102,45,,,,,,,,,,,,,,,,,,,,,13902160.7214559,145871.0056702176,45,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e98dbca4878103d974ece67e0a7084bb634981a49c9ffb87d3919b6d3349c01b,15C8,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.071785418171479,347.88767857030143,12.11232142140208,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:12.112321421,"[{""operation"":""identity"",""source_entity_key"":""e98dbca4878103d974ece67e0a7084bb634981a49c9ffb87d3919b6d3349c01b"",""max_displacement_m"":0.0}]",,,,,,
103,219,,,,,,,,,,,,,,,,,,,,,13901908.29213938,146080.3623168539,219,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7402a78991c65bd9a4d428d4024f57fb5b257cc63259370e07c4b37b142eb465,1676,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""7402a78991c65bd9a4d428d4024f57fb5b257cc63259370e07c4b37b142eb465"",""max_displacement_m"":0.0}]",,,,,,
104,230,,,,,,,,,,,,,,,,,,,,,13901994.33045169,146087.0466596684,230,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fdaa4bfd0ebd4156d6b618ff793bec8936bda37c2c13626e575231902065affc,16C7,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.042182408125563,346.19155103378705,13.808448956249181,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:13.808448956,"[{""operation"":""identity"",""source_entity_key"":""fdaa4bfd0ebd4156d6b618ff793bec8936bda37c2c13626e575231902065affc"",""max_displacement_m"":0.0}]",,,,,,
105,189,,,,,,,,,,,,,,,,,,,,,13902037.64814735,145955.1987776723,189,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,60ecd78f691307f6488624e1d42e897e6938f1c268616617cd37fced39133d60,1658,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.935604538797319,340.0850889317819,19.914911055835454,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:19.914911056,"[{""operation"":""identity"",""source_entity_key"":""60ecd78f691307f6488624e1d42e897e6938f1c268616617cd37fced39133d60"",""max_displacement_m"":0.0}]",,,,,,
106,105,,,,,,,,,,,,,,,,,,,,,13902137.71909599,145964.0073868558,105,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,70bf0f8ff50edf37c24eb68410cb262b4a7b569b1781418a7f73da9c4319c056,1604,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.100042398615744,349.5066842915415,10.493315714483911,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:10.493315714,"[{""operation"":""identity"",""source_entity_key"":""70bf0f8ff50edf37c24eb68410cb262b4a7b569b1781418a7f73da9c4319c056"",""max_displacement_m"":0.0}]",,,,,,
107,232,,,,,,,,,,,,,,,,,,,,,13902202.40376781,145902.1911803949,232,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7243b4dbfa292b8b86b52771e14e668e80e9bbea7cb285d1d02c4da24c0084df,175D,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,6.16616827121598,353.2954177081548,6.70458229526546,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:6.704582295,"[{""operation"":""identity"",""source_entity_key"":""7243b4dbfa292b8b86b52771e14e668e80e9bbea7cb285d1d02c4da24c0084df"",""max_displacement_m"":0.0}]",,,,,,
108,175,,,,,,,,,,,,,,,,,,,,,13901845.81772967,146038.6155995229,175,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9416ddfebed4bedf0439390825a7d11f28a60cea5494bb48fa8ae6e72a7b8fac,164A,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""9416ddfebed4bedf0439390825a7d11f28a60cea5494bb48fa8ae6e72a7b8fac"",""max_displacement_m"":0.0}]",,,,,,
109,127,,,,,,,,,,,,,,,,,,,,,13902101.29562644,146006.2803111353,127,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,785e4b1ac822e288de3ce38bef7b8706295cfb5ce9a9794479f5de0a56dc3180,161A,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.100042398615744,349.5066842915415,10.493315714483911,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:10.493315714,"[{""operation"":""identity"",""source_entity_key"":""785e4b1ac822e288de3ce38bef7b8706295cfb5ce9a9794479f5de0a56dc3180"",""max_displacement_m"":0.0}]",,,,,,
110,196,,,,,,,,,,,,,,,,,,,,,13901871.29961391,145995.3331457533,196,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,14a5b02aa0974edc1413d185396de3983071895850684e5f4a937855fdc28de9,165F,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""14a5b02aa0974edc1413d185396de3983071895850684e5f4a937855fdc28de9"",""max_displacement_m"":0.0}]",,,,,,
111,178,,,,,,,,,,,,,,,,,,,,,13901852.07963115,146027.1741314739,178,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7e73d57e8893b25e2ed009180fff6655669c1546a44176489ce1fa809884987b,164D,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""7e73d57e8893b25e2ed009180fff6655669c1546a44176489ce1fa809884987b"",""max_displacement_m"":0.0}]",,,,,,
112,135,,,,,,,,,,,,,,,,,,,,,13901960.92114531,145938.9638097174,135,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,626640b0d47a40225e2f8d4294f60cf175c559643d486e553e1359273ab495d9,1622,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""626640b0d47a40225e2f8d4294f60cf175c559643d486e553e1359273ab495d9"",""max_displacement_m"":0.0}]",,,,,,
113,7,,,,,,,,,,,,,,,,,,,,,13901882.68938169,146121.8366090092,7,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e4b7d69b1e8a7db2729df2adb3f54ddbb648d9ab2d1214a5a9aa48c150428ddf,15A1,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""e4b7d69b1e8a7db2729df2adb3f54ddbb648d9ab2d1214a5a9aa48c150428ddf"",""max_displacement_m"":0.0}]",,,,,,
114,13,,,,,,,,,,,,,,,,,,,,,13901878.0592072,146129.3057530212,13,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,db829383722b25480003954c23ee9b6fc7390c3a21c438ca62e8482a3f6fe995,15A7,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""db829383722b25480003954c23ee9b6fc7390c3a21c438ca62e8482a3f6fe995"",""max_displacement_m"":0.0}]",,,,,,
115,229,,,,,,,,,,,,,,,,,,,,,13902015.48140608,146081.2693582711,229,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8e395d03d51539f41357206d64e77761919aa667e9ee4dfb6344a602f78ac8a8,16C5,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,6.029500438086393,345.4649276746312,14.535072325221542,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:14.535072325,"[{""operation"":""identity"",""source_entity_key"":""8e395d03d51539f41357206d64e77761919aa667e9ee4dfb6344a602f78ac8a8"",""max_displacement_m"":0.0}]",,,,,,
116,125,,,,,,,,,,,,,,,,,,,,,13901946.02936099,145939.560974001,125,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e71f11f79e559f41b7af9dcc88cec62fcfab355b07c10c8395a2838e6ab16c00,1618,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""e71f11f79e559f41b7af9dcc88cec62fcfab355b07c10c8395a2838e6ab16c00"",""max_displacement_m"":0.0}]",,,,,,
117,198,,,,,,,,,,,,,,,,,,,,,13901990.77935949,145918.1003825634,198,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,519912be6ff54eae46ffb74fa9bae6767c7daa1ff45bde516ce45ba417bdcfeb,1661,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""519912be6ff54eae46ffb74fa9bae6767c7daa1ff45bde516ce45ba417bdcfeb"",""max_displacement_m"":0.0}]",,,,,,
118,113,,,,,,,,,,,,,,,,,,,,,13902074.84351709,145998.4820455721,113,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,afae0fa88a2ba531ad0c42669ff5d33d0fce97b9fbd9d15f79b7c2d4abe993e6,160C,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.984748066731879,342.90080567281547,17.09919433597813,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:17.099194336,"[{""operation"":""identity"",""source_entity_key"":""afae0fa88a2ba531ad0c42669ff5d33d0fce97b9fbd9d15f79b7c2d4abe993e6"",""max_displacement_m"":0.0}]",,,,,,
119,12,,,,,,,,,,,,,,,,,,,,,13902135.72264032,145837.5255668012,12,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,81c4a687b7b0cc9704661781bac22b5c9d4ac190b1e6aff5ec4911fe0c608000,15A6,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,6.088359127159026,348.8372821461659,11.162717857246479,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:11.162717857,"[{""operation"":""identity"",""source_entity_key"":""81c4a687b7b0cc9704661781bac22b5c9d4ac190b1e6aff5ec4911fe0c608000"",""max_displacement_m"":0.0}]",,,,,,
120,85,,,,,,,,,,,,,,,,,,,,,13902211.66463462,145943.0687183217,85,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8cb8c23f33a4efdc25b4bcd2fd4e603e4205e65ecd2f887c26f07b7c45276401,15F0,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.051947674639879,346.7510595908778,13.248940402193622,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:13.248940402,"[{""operation"":""identity"",""source_entity_key"":""8cb8c23f33a4efdc25b4bcd2fd4e603e4205e65ecd2f887c26f07b7c45276401"",""max_displacement_m"":0.0}]",,,,,,
121,61,,,,,,,,,,,,,,,,,,,,,13902335.08189167,145909.7027598271,61,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,804597eb036eec454958ec43bce8bc977d2ca6d400926aa2a1f2e25520287af3,15D8,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,0.1834586741525041,10.511407744004291,349.48859225886446,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:349.488592259,"[{""operation"":""identity"",""source_entity_key"":""804597eb036eec454958ec43bce8bc977d2ca6d400926aa2a1f2e25520287af3"",""max_displacement_m"":0.0}]",,,,,,
122,222,,,,,,,,,,,,,,,,,,,,,13901905.36816117,146040.4704660223,222,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,79f4f8c525d5eec4f465633746ef507396cc4e677c795247554136c7b3c88033,1679,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""79f4f8c525d5eec4f465633746ef507396cc4e677c795247554136c7b3c88033"",""max_displacement_m"":0.0}]",,,,,,
123,197,,,,,,,,,,,,,,,,,,,,,13902045.8522014,145951.7319359922,197,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,43dfb39546f3512b0a53a56e4704d6aa19cc7e91e61ad7a3f1d7491334b76a3d,1660,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.984748067062472,342.900805691757,17.09919431844614,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:17.099194318,"[{""operation"":""identity"",""source_entity_key"":""43dfb39546f3512b0a53a56e4704d6aa19cc7e91e61ad7a3f1d7491334b76a3d"",""max_displacement_m"":0.0}]",,,,,,
124,95,,,,,,,,,,,,,,,,,,,,,13902162.12818607,145971.770522541,95,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5c2223a60add08c864b963958b102d45af4a1cc624c14e3aa71f45a9e1f615c3,15FA,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,6.100042398615744,349.5066842915415,10.493315714483911,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:10.493315714,"[{""operation"":""identity"",""source_entity_key"":""5c2223a60add08c864b963958b102d45af4a1cc624c14e3aa71f45a9e1f615c3"",""max_displacement_m"":0.0}]",,,,,,
125,137,,,,,,,,,,,,,,,,,,,,,13902084.10830471,146049.2831994063,137,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,883e7b7829cb82d6dffa4f3bf86580508e99c26fce701e8e5a91680ed1d3ff19,1624,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.922419767134503,339.3296571616589,20.67034282593218,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:20.670342826,"[{""operation"":""identity"",""source_entity_key"":""883e7b7829cb82d6dffa4f3bf86580508e99c26fce701e8e5a91680ed1d3ff19"",""max_displacement_m"":0.0}]",,,,,,
126,93,,,,,,,,,,,,,,,,,,,,,13902075.19189076,145863.4893429481,93,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d837e2760ff4881077970fd456bcc881e161857ebd610ca861b7178beb139c40,15F8,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.088359127159026,348.8372821461659,11.162717857246479,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:11.162717857,"[{""operation"":""identity"",""source_entity_key"":""d837e2760ff4881077970fd456bcc881e161857ebd610ca861b7178beb139c40"",""max_displacement_m"":0.0}]",,,,,,
127,233,,,,,,,,,,,,,,,,,,,,,13901808.7120789,146056.8859818879,233,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,83075841b6bdeb59a3073740f5d75fc9a8623427e1847eb6491646e9606b19a4,17CA,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""83075841b6bdeb59a3073740f5d75fc9a8623427e1847eb6491646e9606b19a4"",""max_displacement_m"":0.0}]",,,,,,
128,RK-2,,,,,,,,,,,,,,,,,,,,,13902024.27469835,146067.2856397802,RK-2,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,21d7359b6b44bdf4964b0db6202ab69b0752b8ee593e6c402998b270a2baeee1,16C6,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.029500438086393,345.4649276746312,14.535072325221542,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:14.535072325,"[{""operation"":""identity"",""source_entity_key"":""21d7359b6b44bdf4964b0db6202ab69b0752b8ee593e6c402998b270a2baeee1"",""max_displacement_m"":0.0}]",,,,,,
129,218,,,,,,,,,,,,,,,,,,,,,13901915.33479617,146070.6868514103,218,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d9abe1c89589b119fa6a17032c082090f7027edd7927ca379f02d2945a739ff8,1675,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""d9abe1c89589b119fa6a17032c082090f7027edd7927ca379f02d2945a739ff8"",""max_displacement_m"":0.0}]",,,,,,
130,107,,,,,,,,,,,,,,,,,,,,,13901968.04037695,145980.3926759434,107,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,63f26d5fa08bdce045dd4c19d3e8a68169de3c5c590a0e6636d921159b24abb7,1606,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.935604539043982,340.08508894591466,19.914911043292992,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:19.914911043,"[{""operation"":""identity"",""source_entity_key"":""63f26d5fa08bdce045dd4c19d3e8a68169de3c5c590a0e6636d921159b24abb7"",""max_displacement_m"":0.0}]",,,,,,
131,87,,,,,,,,,,,,,,,,,,,,,13901912.40659679,145904.3963732459,87,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,82f6d259f8159a88a5427205c4aa85be88d1139df29b23791d17aa1c3e8ee9eb,15F2,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""82f6d259f8159a88a5427205c4aa85be88d1139df29b23791d17aa1c3e8ee9eb"",""max_displacement_m"":0.0}]",,,,,,
132,98,,,,,,,,,,,,,,,,,,,,,13902049.67237169,145870.7026749515,98,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2f90a72c6c9ad8c8c8d15967556e8b95b5b40f43d836d705e23d1f0db16d0b24,15FD,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.088359127159026,348.8372821461659,11.162717857246479,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:11.162717857,"[{""operation"":""identity"",""source_entity_key"":""2f90a72c6c9ad8c8c8d15967556e8b95b5b40f43d836d705e23d1f0db16d0b24"",""max_displacement_m"":0.0}]",,,,,,
133,RK-3,,,,,,,,,,,,,,,,,,,,,13902297.19068033,145920.8995901421,RK-3,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b389bfca63f0dfa32ade84071a8718560455090bc60a653922683102411f5508,167C,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.1834586741525041,10.511407744004291,349.48859225886446,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:349.488592259,"[{""operation"":""identity"",""source_entity_key"":""b389bfca63f0dfa32ade84071a8718560455090bc60a653922683102411f5508"",""max_displacement_m"":0.0}]",,,,,,
134,199,,,,,,,,,,,,,,,,,,,,,13901860.02825202,145971.8778900206,199,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8015a8d66d2e707019eb2050eaa9f87a6381916989056df74c49adad95075a9e,1662,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""8015a8d66d2e707019eb2050eaa9f87a6381916989056df74c49adad95075a9e"",""max_displacement_m"":0.0}]",,,,,,
